order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag
ORD-101912,SUP-026,0.782,Asia Pacific,Electronics,Road,2023-06-11,2023-06-15,2023-06-15,0,0.284,0.236,0.009,358.2,467.0,473.3,5412.23,0
ORD-101913,SUP-009,0.768,Middle East/Africa,FMCG,Rail,2023-01-05,2023-01-13,2023-01-13,0,0.568,0.454,0.02,856.7,459.4,639.0,4568.17,0
ORD-101914,SUP-014,0.805,Middle East/Africa,Electronics,Road,2023-03-30,2023-04-04,2023-04-04,0,0.135,0.237,0.056,647.8,484.0,583.1,6086.07,0
ORD-101915,SUP-009,0.768,North America,Electronics,Air,2024-05-28,2024-05-31,2024-05-31,0,0.528,0.384,0.006,393.5,558.9,435.2,5238.1,0
ORD-101916,SUP-003,0.783,North America,Automotive Parts,Road,2023-04-11,2023-04-17,2023-04-17,0,0.105,0.16,0.035,351.1,534.7,637.5,8604.17,0
ORD-101917,SUP-001,0.823,Latin America,Textiles,Road,2024-01-16,2024-01-20,2024-02-02,13,0.605,0.04,0.046,458.1,553.6,530.7,6262.11,1
ORD-101918,SUP-032,0.702,Middle East/Africa,Textiles,Road,2024-09-12,2024-09-18,2024-09-18,0,0.276,0.037,0.081,597.9,663.4,669.7,3008.13,0
ORD-101919,SUP-014,0.805,Latin America,Electronics,Road,2023-08-12,2023-08-16,2023-08-16,0,0.602,0.056,0.023,514.6,361.1,392.3,2551.81,0
ORD-101920,SUP-009,0.768,Europe,Electronics,Road,2023-04-03,2023-04-06,2023-04-13,7,0.001,0.366,0.053,406.6,642.1,834.7,7190.31,1
ORD-101921,SUP-036,0.714,North America,FMCG,Road,2024-08-08,2024-08-12,2024-08-12,0,0.228,0.18,0.006,411.2,579.7,647.4,4912.93,0
ORD-101922,SUP-029,0.765,Europe,Automotive Parts,Sea,2023-01-20,2023-02-12,2023-02-17,5,0.021,0.028,0.258,740.6,284.7,308.9,2713.97,1
ORD-101923,SUP-034,0.576,North America,Automotive Parts,Air,2023-08-02,2023-08-06,2023-08-06,0,0.237,0.0,0.041,641.7,550.0,471.0,3696.1,0
ORD-101924,SUP-020,0.762,North America,Machinery,Road,2023-05-10,2023-05-16,2023-05-16,0,0.0,0.06,0.009,750.1,713.4,750.3,1453.14,0
ORD-101925,SUP-031,0.712,Europe,FMCG,Road,2024-08-20,2024-08-25,2024-08-27,2,0.291,0.084,0.092,389.5,447.5,475.9,3025.92,1
ORD-101926,SUP-014,0.805,North America,Textiles,Sea,2023-07-26,2023-08-17,2023-08-17,0,0.395,0.008,0.148,530.9,480.6,497.2,5083.26,0
ORD-101927,SUP-021,0.656,Middle East/Africa,Pharma,Road,2023-02-19,2023-02-25,2023-02-25,0,0.395,0.366,0.053,547.5,733.8,892.8,4286.77,0
ORD-101928,SUP-002,0.788,Asia Pacific,Machinery,Sea,2023-03-19,2023-04-09,2023-04-09,0,0.171,0.0,0.352,555.5,501.2,521.9,8742.55,0
ORD-101929,SUP-023,0.548,North America,Pharma,Road,2024-07-04,2024-07-08,2024-07-08,0,0.346,0.217,0.062,710.8,737.5,852.9,3919.8,0
ORD-101930,SUP-026,0.782,Middle East/Africa,Machinery,Air,2023-05-20,2023-05-24,2023-05-24,0,0.309,0.0,0.099,650.5,134.6,116.0,5640.66,0
ORD-101931,SUP-026,0.782,Latin America,FMCG,Rail,2024-01-07,2024-01-16,2024-02-04,19,0.528,0.325,0.051,686.0,389.0,404.9,9090.58,1
ORD-101932,SUP-010,0.898,Asia Pacific,Electronics,Road,2023-11-25,2023-12-01,2023-12-01,0,0.21,0.126,0.011,439.6,381.2,438.0,5451.94,0
ORD-101933,SUP-003,0.783,North America,Automotive Parts,Road,2024-01-13,2024-01-17,2024-01-18,1,0.316,0.158,0.01,391.3,398.2,353.7,995.64,0
ORD-101934,SUP-009,0.768,Asia Pacific,FMCG,Road,2023-04-21,2023-04-25,2023-04-25,0,0.1,0.0,0.033,436.0,362.9,361.4,2837.8,0
ORD-101935,SUP-019,0.75,Middle East/Africa,FMCG,Sea,2023-03-20,2023-04-09,2023-04-12,3,0.479,0.191,0.33,113.7,474.3,611.1,2822.9,1
ORD-101936,SUP-031,0.712,Middle East/Africa,Electronics,Air,2023-03-27,2023-03-29,2023-03-30,1,0.353,0.248,0.011,598.6,654.9,566.4,3385.2,0
ORD-101937,SUP-017,0.619,North America,Machinery,Road,2024-08-02,2024-08-08,2024-08-18,10,0.506,0.076,0.093,355.8,149.7,139.9,23998.49,1
ORD-101938,SUP-007,0.877,Europe,Machinery,Rail,2023-05-05,2023-05-14,2023-05-14,0,0.508,0.067,0.049,644.7,460.0,317.9,8628.84,0
ORD-101939,SUP-005,0.967,Europe,Automotive Parts,Sea,2023-05-30,2023-06-19,2023-06-19,0,0.693,0.367,0.305,554.2,375.6,473.7,2314.04,0
ORD-101940,SUP-024,0.818,Europe,Textiles,Sea,2023-02-22,2023-03-17,2023-03-17,0,0.061,0.347,0.0,541.7,394.9,401.0,4030.03,0
ORD-101941,SUP-009,0.768,Europe,Automotive Parts,Road,2023-04-11,2023-04-14,2023-04-14,0,0.261,0.294,0.023,436.2,356.7,246.3,5131.07,0
ORD-101942,SUP-035,0.443,Asia Pacific,Machinery,Rail,2024-09-01,2024-09-07,2024-09-08,1,,0.325,0.004,464.7,501.7,469.6,8530.55,0
ORD-101943,SUP-008,0.711,Europe,FMCG,Road,2024-06-02,2024-06-07,2024-06-18,11,0.303,0.291,0.068,361.7,671.0,715.8,4277.49,1
ORD-101944,SUP-009,0.768,Middle East/Africa,Textiles,Sea,2023-04-02,2023-04-23,2023-04-23,0,0.071,0.023,0.539,475.8,505.1,614.9,2889.24,0
ORD-101945,SUP-012,0.612,Europe,Machinery,Sea,2023-08-06,2023-08-27,2023-09-04,8,0.334,0.044,0.474,497.2,454.0,518.1,7269.36,1
ORD-101946,SUP-031,0.712,Asia Pacific,Machinery,Rail,2023-08-09,2023-08-16,2023-08-20,4,0.395,0.209,0.031,668.0,682.0,781.4,4908.18,1
ORD-101947,SUP-005,0.967,Asia Pacific,Automotive Parts,Rail,2023-04-13,2023-04-21,2023-04-21,0,0.197,0.21,0.053,592.1,537.8,591.6,2394.47,0
ORD-101948,SUP-012,0.612,Europe,Electronics,Rail,2024-04-19,2024-04-25,2024-04-27,2,0.63,0.223,0.012,535.4,599.5,612.2,2449.47,0
ORD-101949,SUP-012,0.612,Latin America,Pharma,Road,2023-01-14,2023-01-20,2023-01-20,0,0.147,0.493,0.096,436.4,291.0,247.7,11062.95,0
ORD-101950,SUP-028,0.644,Europe,Automotive Parts,Road,2023-07-01,2023-07-05,2023-07-05,0,0.332,0.065,0.031,443.4,344.6,346.2,10520.27,0
ORD-101951,SUP-030,0.76,North America,Electronics,Sea,2023-07-05,2023-07-27,2023-07-27,0,0.0,0.202,0.208,802.6,673.7,713.3,15383.56,0
ORD-101952,SUP-029,0.765,Latin America,Textiles,Rail,2024-10-01,2024-10-09,2024-10-09,0,0.214,0.371,0.014,382.2,448.5,422.2,2895.68,0
ORD-101953,SUP-004,0.652,Europe,Automotive Parts,Road,2024-04-15,2024-04-18,2024-04-18,0,0.0,0.206,0.053,679.1,593.7,626.9,4964.77,0
ORD-101954,SUP-011,0.936,North America,Machinery,Road,2023-12-12,2023-12-17,2023-12-17,0,0.268,0.042,0.087,750.9,497.7,458.5,5527.11,0
ORD-101955,SUP-017,0.619,Asia Pacific,Electronics,Rail,2023-06-20,2023-06-28,2023-06-28,0,0.617,0.036,0.07,670.3,655.5,710.6,6297.0,0
ORD-101956,SUP-040,0.607,North America,Electronics,Sea,2024-01-16,2024-02-05,2024-02-08,3,0.483,0.177,0.191,465.6,339.8,413.5,8876.6,1
ORD-101957,SUP-017,0.619,North America,Textiles,Road,2024-08-18,2024-08-21,2024-08-21,0,0.161,0.114,0.026,407.5,617.5,822.3,4635.03,0
ORD-101958,SUP-040,0.607,Latin America,Textiles,Road,2023-05-15,2023-05-18,2023-05-22,4,0.192,0.172,0.04,581.2,526.5,487.7,2361.6,1
ORD-101959,SUP-032,0.702,Asia Pacific,Machinery,Sea,2024-04-19,2024-05-10,2024-05-10,0,0.454,0.0,0.358,494.0,470.5,563.5,5606.23,0
ORD-101960,SUP-035,0.443,Asia Pacific,Textiles,Sea,2024-01-28,2024-02-17,2024-02-17,0,0.445,0.258,0.431,422.1,580.0,526.2,16121.08,0
ORD-101961,SUP-025,0.704,Middle East/Africa,Pharma,Air,2023-11-28,2023-12-01,2023-12-01,0,0.282,0.176,0.03,425.0,537.9,521.9,5130.19,0
ORD-101962,SUP-001,0.823,Middle East/Africa,Textiles,Sea,2023-09-10,2023-10-02,2023-10-07,5,0.533,0.426,0.089,313.4,433.4,530.8,2461.29,1
ORD-101963,SUP-032,0.702,Middle East/Africa,Machinery,Road,2023-04-22,2023-04-27,2023-04-27,0,0.407,0.0,0.052,367.5,321.4,323.4,4933.24,0
ORD-101964,SUP-025,0.704,Middle East/Africa,Textiles,Rail,2024-08-03,2024-08-12,2024-08-13,1,0.336,0.253,0.078,378.7,585.9,653.1,5625.44,0
ORD-101965,SUP-018,0.727,Europe,Textiles,Road,2024-03-19,2024-03-24,2024-03-24,0,0.455,0.057,0.019,523.5,347.3,348.6,6466.6,0
ORD-101966,SUP-003,0.783,Latin America,Pharma,Road,2023-04-27,2023-05-03,2023-05-03,0,0.207,0.265,0.077,460.5,316.8,272.3,6854.18,0
ORD-101967,SUP-035,0.443,Middle East/Africa,Textiles,Road,2024-03-26,2024-04-01,2024-04-02,1,0.09,0.142,0.017,253.8,409.4,371.0,2913.69,0
ORD-101968,SUP-039,0.777,Asia Pacific,FMCG,Sea,2023-05-16,2023-06-06,2023-06-08,2,0.26,0.063,0.597,446.2,293.3,261.5,3054.53,0
ORD-101969,SUP-019,0.75,Latin America,Automotive Parts,Air,2023-09-22,2023-09-25,2023-09-28,3,0.657,0.0,0.089,612.3,493.4,631.3,3163.47,1
ORD-101970,SUP-010,0.898,Europe,Pharma,Sea,2024-06-01,2024-06-22,2024-06-22,0,0.207,0.323,0.258,476.9,436.3,531.8,4374.32,0
ORD-101971,SUP-036,0.714,Middle East/Africa,FMCG,Sea,2023-02-25,2023-03-20,2023-03-20,0,0.08,0.311,0.369,312.6,379.9,406.0,4212.61,0
ORD-101972,SUP-018,0.727,Asia Pacific,Automotive Parts,Road,2024-08-29,2024-09-04,2024-09-05,1,0.0,0.0,0.081,608.5,419.1,443.8,5961.39,0
ORD-101973,SUP-036,0.714,Middle East/Africa,FMCG,Air,2023-08-19,2023-08-21,2023-08-21,0,0.584,0.0,0.061,494.5,508.6,472.0,3260.41,0
ORD-101974,SUP-030,0.76,Europe,Pharma,Road,2023-11-18,2023-11-24,2023-11-24,0,0.179,0.041,0.044,483.3,509.6,458.6,3345.77,0
ORD-101975,SUP-009,0.768,Asia Pacific,FMCG,Air,2023-10-29,2023-10-31,2023-11-14,14,0.318,0.201,0.019,792.3,274.5,231.3,4272.15,1
ORD-101976,SUP-009,0.768,Europe,Pharma,Road,2023-08-20,2023-08-25,2023-08-25,0,0.229,0.189,0.005,463.0,558.6,637.3,15051.6,0
ORD-101977,SUP-017,0.619,Middle East/Africa,FMCG,Road,2024-05-23,2024-05-27,2024-05-27,0,0.422,0.197,0.003,326.9,552.7,503.1,2023.0,0
ORD-101978,SUP-036,0.714,North America,Electronics,Road,2023-11-14,2023-11-18,2023-11-18,0,0.288,0.231,0.017,407.4,593.6,561.1,2580.11,0
ORD-101979,SUP-029,0.765,North America,FMCG,Road,2023-01-12,2023-01-15,2023-01-15,0,0.0,0.195,0.047,489.1,343.4,363.0,3916.71,0
ORD-101980,SUP-010,0.898,Asia Pacific,Pharma,Rail,2023-06-19,2023-06-26,2023-06-26,0,,0.165,0.06,397.3,465.7,445.5,3417.38,0
ORD-101981,SUP-006,0.63,Asia Pacific,Electronics,Rail,2024-01-21,2024-01-30,2024-01-30,0,0.467,0.132,0.019,664.8,383.0,396.4,5139.24,0
ORD-101982,SUP-001,0.823,Europe,Pharma,Rail,2023-03-19,2023-03-25,2023-03-25,0,0.246,0.146,0.064,209.8,395.1,499.1,4900.86,0
ORD-101983,SUP-040,0.607,Asia Pacific,Automotive Parts,Road,2024-02-07,2024-02-10,2024-02-22,12,0.304,0.223,0.09,662.9,468.4,283.3,1906.8,1
ORD-101984,SUP-040,0.607,Europe,Textiles,Rail,2024-01-23,2024-01-31,2024-01-31,0,0.325,0.271,0.046,569.5,545.2,412.8,1147.54,0
ORD-101985,SUP-013,0.8,North America,Automotive Parts,Road,2023-04-23,2023-04-28,2023-04-28,0,0.326,0.031,0.001,537.3,412.4,371.3,2734.03,0
ORD-101986,SUP-038,0.957,Middle East/Africa,Automotive Parts,Rail,2023-08-17,2023-08-26,2023-08-26,0,0.055,0.312,0.01,556.2,266.5,256.5,11410.43,0
ORD-101987,SUP-016,0.842,Asia Pacific,Textiles,Rail,2024-01-01,2024-01-09,2024-01-09,0,0.202,0.237,0.058,523.7,396.3,251.1,7049.86,0
ORD-101988,SUP-004,0.652,Middle East/Africa,Electronics,Sea,2023-01-15,2023-02-06,2023-02-12,6,0.194,0.086,0.182,550.5,414.7,416.7,6233.16,1
ORD-101989,SUP-036,0.714,Latin America,Pharma,Road,2024-01-06,2024-01-12,2024-01-12,0,0.091,0.16,0.063,351.6,467.9,531.5,9647.74,0
ORD-101990,SUP-037,0.757,Europe,Automotive Parts,Rail,2023-12-27,2024-01-04,2024-01-04,0,0.165,0.336,0.029,546.9,568.9,581.1,2442.55,0
ORD-101991,SUP-034,0.576,Europe,Textiles,Sea,2023-07-15,2023-08-05,2023-08-05,0,0.38,0.156,0.247,807.9,375.5,311.8,3344.46,0
ORD-101992,SUP-039,0.777,Middle East/Africa,Automotive Parts,Road,2024-01-31,2024-02-04,2024-02-04,0,0.0,0.409,0.066,446.6,407.6,366.8,3445.28,0
ORD-101993,SUP-004,0.652,North America,Pharma,Road,2024-04-15,2024-04-21,2024-04-21,0,0.513,0.0,0.084,842.1,507.2,561.3,11350.53,0
ORD-101994,SUP-035,0.443,North America,Pharma,Road,2023-04-22,2023-04-28,2023-05-14,16,0.578,0.105,0.049,362.1,524.8,592.0,10247.42,1
ORD-101995,SUP-020,0.762,North America,Textiles,Air,2023-05-10,2023-05-12,2023-05-12,0,0.405,0.013,0.015,352.3,316.4,246.9,10326.44,0
ORD-101996,SUP-036,0.714,Middle East/Africa,Machinery,Road,2023-08-07,2023-08-12,2023-08-23,11,0.436,0.214,0.091,577.9,494.3,568.1,8338.35,1
ORD-101997,SUP-024,0.818,Europe,Textiles,Sea,2023-03-15,2023-04-06,2023-04-06,0,0.324,0.353,0.298,529.3,474.7,619.5,3521.22,0
ORD-101998,SUP-001,0.823,Europe,Textiles,Sea,2023-05-28,2023-06-18,2023-06-18,0,0.366,0.271,0.1,454.3,352.6,374.2,5402.75,0
ORD-101999,SUP-011,0.936,Asia Pacific,Electronics,Sea,2023-10-08,2023-10-28,2023-10-28,0,0.444,0.0,0.082,483.9,520.8,696.3,1737.88,0
ORD-102000,SUP-034,0.576,Asia Pacific,FMCG,Sea,2023-01-16,2023-02-08,2023-02-08,0,0.478,0.272,0.389,291.5,467.4,445.8,7245.99,0
ORD-102001,SUP-037,0.757,Asia Pacific,Automotive Parts,Road,2023-04-25,2023-04-30,2023-04-30,0,0.175,0.0,0.03,267.9,480.8,502.0,4959.87,0
ORD-102002,SUP-039,0.777,Middle East/Africa,Pharma,Sea,2024-09-29,2024-10-19,2024-10-19,0,0.028,0.208,0.109,0.0,654.5,523.1,4965.86,0
ORD-102003,SUP-005,0.967,Europe,Electronics,Sea,2024-07-02,2024-07-24,2024-07-24,0,0.062,0.034,0.341,559.9,417.7,404.0,7730.97,0
ORD-102004,SUP-001,0.823,Asia Pacific,FMCG,Road,2023-04-26,2023-04-30,2023-04-30,0,0.408,0.015,0.074,494.1,532.7,571.5,7442.1,0
ORD-102005,SUP-033,0.8,Middle East/Africa,FMCG,Rail,2023-10-09,2023-10-18,2023-10-18,0,0.0,0.0,0.091,555.7,597.7,519.0,2788.88,0
ORD-102006,SUP-020,0.762,Latin America,Textiles,Air,2023-08-01,2023-08-03,2023-08-03,0,0.546,0.256,0.091,398.9,495.5,468.7,1582.78,0
ORD-102007,SUP-003,0.783,Latin America,Automotive Parts,Sea,2024-05-09,2024-06-01,2024-06-01,0,0.246,0.062,0.091,430.6,465.5,481.7,2788.63,0
ORD-102008,SUP-034,0.576,Europe,Automotive Parts,Sea,2023-01-30,2023-02-21,2023-02-23,2,0.326,0.231,0.039,382.7,238.6,220.4,3179.38,1
ORD-102009,SUP-026,0.782,Middle East/Africa,FMCG,Rail,2024-04-25,2024-05-02,2024-05-09,7,0.129,0.67,0.069,338.2,460.8,427.2,2531.11,1
ORD-102010,SUP-008,0.711,Middle East/Africa,Pharma,Road,2023-05-17,2023-05-22,2023-05-23,1,0.599,0.338,0.009,501.3,191.5,167.4,9409.11,0
ORD-102011,SUP-014,0.805,Europe,Pharma,Rail,2023-11-14,2023-11-22,2023-12-06,14,0.294,0.323,0.094,542.4,475.8,620.4,7559.93,1
ORD-102012,SUP-005,0.967,Europe,FMCG,Sea,2023-07-18,2023-08-07,2023-08-13,6,0.282,0.229,0.208,827.8,535.7,490.8,3751.27,1
ORD-102013,SUP-039,0.777,Asia Pacific,Electronics,Sea,2023-12-24,2024-01-13,2024-01-20,7,0.308,0.044,0.192,435.2,438.6,590.5,2637.29,1
ORD-102014,SUP-036,0.714,North America,Textiles,Road,2024-09-10,2024-09-13,2024-09-13,0,0.27,0.291,0.077,735.5,465.6,505.8,7242.33,0
ORD-102015,SUP-024,0.818,North America,FMCG,Rail,2023-11-07,2023-11-13,2023-11-13,0,0.248,0.46,0.038,413.1,523.7,542.1,5706.34,0
ORD-102016,SUP-040,0.607,Europe,FMCG,Sea,2024-02-01,2024-02-22,2024-02-22,0,0.139,0.21,0.533,526.8,252.7,247.5,7269.64,0
ORD-102017,SUP-027,0.793,Asia Pacific,FMCG,Road,2023-01-14,2023-01-17,2023-01-17,0,0.54,0.335,0.087,732.9,353.4,305.0,7557.28,0
ORD-102018,SUP-016,0.842,North America,Automotive Parts,Sea,2024-03-17,2024-04-08,2024-04-08,0,0.222,0.202,0.604,303.4,580.4,581.7,3870.49,0
ORD-102019,SUP-009,0.768,Latin America,Textiles,Road,2024-05-14,2024-05-20,2024-05-20,0,0.184,0.173,0.093,470.8,179.8,151.5,11981.91,0
ORD-102020,SUP-017,0.619,North America,Pharma,Rail,2024-02-27,2024-03-06,2024-03-27,21,0.108,0.057,0.093,360.7,573.6,508.6,5911.67,1
ORD-102021,SUP-035,0.443,North America,Automotive Parts,Road,2023-10-23,2023-10-27,2023-11-02,6,0.299,0.519,0.081,513.7,534.2,510.7,4800.18,1
ORD-102022,SUP-040,0.607,Asia Pacific,Electronics,Sea,2024-05-21,2024-06-11,2024-06-15,4,,0.032,0.0,305.2,496.4,487.6,7479.92,1
ORD-102023,SUP-040,0.607,Asia Pacific,Machinery,Rail,2023-01-04,2023-01-11,2023-01-11,0,0.287,0.047,0.036,546.4,433.0,440.4,2103.69,0
ORD-102024,SUP-010,0.898,Latin America,Electronics,Rail,2023-10-18,2023-10-24,2023-10-24,0,0.285,0.0,0.006,468.6,351.0,290.7,3577.2,0
ORD-102025,SUP-034,0.576,Middle East/Africa,Automotive Parts,Road,2023-03-28,2023-04-02,2023-04-02,0,0.115,0.197,0.092,323.9,543.9,425.8,845.36,0
ORD-102026,SUP-011,0.936,Latin America,Textiles,Rail,2023-03-03,2023-03-10,2023-03-10,0,0.0,0.123,0.065,592.8,339.1,316.7,7908.23,0
ORD-102027,SUP-013,0.8,Europe,Electronics,Rail,2024-04-06,2024-04-13,2024-04-13,0,0.166,0.123,0.073,468.5,422.8,331.2,6250.21,0
ORD-102028,SUP-008,0.711,North America,Automotive Parts,Sea,2024-06-28,2024-07-20,2024-07-28,8,0.581,0.011,0.494,586.8,541.2,509.4,5379.42,1
ORD-102029,SUP-021,0.656,Europe,Textiles,Road,2023-09-27,2023-09-30,2023-09-30,0,0.51,0.272,0.092,713.5,511.6,441.7,5321.1,0
ORD-102030,SUP-014,0.805,Middle East/Africa,Machinery,Sea,2024-06-19,2024-07-11,2024-07-11,0,0.28,0.239,0.343,547.2,341.9,306.7,3134.01,0
ORD-102031,SUP-009,0.768,Asia Pacific,FMCG,Air,2023-01-11,2023-01-15,2023-01-15,0,0.254,0.0,0.088,603.6,622.2,633.8,8981.99,0
ORD-102032,SUP-040,0.607,Europe,Electronics,Road,2023-01-05,2023-01-08,2023-01-08,0,,0.12,0.016,710.5,649.5,824.4,5504.63,0
ORD-102033,SUP-008,0.711,North America,Machinery,Road,2024-02-23,2024-02-27,2024-02-27,0,0.617,0.181,0.036,422.4,411.9,479.6,7713.82,0
ORD-102034,SUP-026,0.782,Middle East/Africa,Electronics,Sea,2023-11-28,2023-12-18,2023-12-19,1,0.341,0.272,0.521,595.8,306.8,316.6,3318.22,1
ORD-102035,SUP-040,0.607,North America,Electronics,Rail,2023-04-24,2023-04-30,2023-04-30,0,0.4,0.0,0.025,689.8,394.9,342.4,9744.52,0
ORD-102036,SUP-040,0.607,North America,Electronics,Road,2023-04-06,2023-04-11,2023-04-11,0,0.234,0.412,0.019,614.2,344.8,302.7,10605.36,0
ORD-102037,SUP-030,0.76,Europe,FMCG,Road,2023-12-18,2023-12-21,2023-12-21,0,0.172,0.16,0.065,680.7,562.3,442.3,7681.01,0
ORD-102038,SUP-021,0.656,Asia Pacific,Machinery,Road,2023-09-10,2023-09-15,2023-09-18,3,0.353,0.333,0.008,649.9,455.9,517.7,7865.25,1
ORD-102039,SUP-007,0.877,Europe,Machinery,Sea,2023-02-14,2023-03-09,2023-03-09,0,0.302,0.031,0.078,740.5,437.4,477.1,2189.44,0
ORD-102040,SUP-018,0.727,Europe,FMCG,Sea,2024-03-03,2024-03-24,2024-04-07,14,0.202,0.176,0.445,600.6,520.1,427.8,8678.8,1
ORD-102041,SUP-013,0.8,North America,Textiles,Road,2023-02-20,2023-02-24,2023-02-24,0,0.2,0.082,0.01,589.1,413.5,377.0,5944.02,0
ORD-102042,SUP-006,0.63,Latin America,Machinery,Road,2024-06-19,2024-06-24,2024-06-26,2,0.415,0.347,0.025,704.8,664.4,660.1,9902.52,1
ORD-102043,SUP-012,0.612,Europe,Automotive Parts,Air,2024-02-03,2024-02-07,2024-02-07,0,0.785,0.157,0.098,471.6,737.3,735.1,7905.26,0
ORD-102044,SUP-019,0.75,Latin America,Electronics,Road,2023-04-24,2023-04-27,2023-04-29,2,0.268,0.132,0.035,535.1,434.0,408.8,16502.07,0
ORD-102045,SUP-016,0.842,North America,Textiles,Road,2023-12-25,2023-12-31,2023-12-31,0,0.672,0.269,0.057,718.6,262.9,256.1,18522.8,0
ORD-102046,SUP-007,0.877,North America,Electronics,Road,2024-04-14,2024-04-17,2024-04-17,0,0.103,0.218,0.065,517.8,536.6,466.2,14176.71,0
ORD-102047,SUP-029,0.765,North America,Electronics,Road,2023-04-10,2023-04-16,2023-04-16,0,0.436,0.354,0.087,487.9,532.1,608.8,2121.58,0
ORD-102048,SUP-019,0.75,Latin America,Pharma,Sea,2023-09-27,2023-10-19,2023-10-29,10,0.496,0.333,0.272,653.3,374.3,374.9,3085.7,1
ORD-102049,SUP-032,0.702,Middle East/Africa,Machinery,Road,2024-07-11,2024-07-17,2024-07-17,0,0.689,0.29,0.082,610.8,441.7,331.3,17782.06,0
ORD-102050,SUP-002,0.788,North America,Electronics,Rail,2023-05-15,2023-05-21,2023-05-21,0,0.162,0.288,0.007,651.9,396.1,402.4,2443.32,0
ORD-102051,SUP-039,0.777,Europe,Pharma,Road,2023-12-06,2023-12-09,2023-12-09,0,0.594,0.189,0.041,672.7,424.4,434.3,12013.53,0
ORD-102052,SUP-036,0.714,Asia Pacific,FMCG,Road,2023-04-12,2023-04-17,2023-04-17,0,0.561,0.024,0.032,388.6,383.8,420.3,4661.82,0
ORD-102053,SUP-002,0.788,North America,Automotive Parts,Rail,2023-09-02,2023-09-11,2023-09-21,10,0.751,0.385,0.025,497.4,625.1,564.7,4444.43,1
ORD-102054,SUP-026,0.782,Middle East/Africa,Machinery,Road,2023-10-03,2023-10-06,2023-10-06,0,0.082,0.211,0.046,494.0,460.7,294.5,3062.52,0
ORD-102055,SUP-025,0.704,Middle East/Africa,Electronics,Sea,2023-10-22,2023-11-12,2023-12-05,23,0.456,0.186,0.273,449.7,520.8,376.5,5100.81,1
ORD-102056,SUP-013,0.8,Asia Pacific,Automotive Parts,Road,2023-10-02,2023-10-06,2023-10-10,4,0.449,0.119,0.05,386.8,389.2,435.5,3902.33,1
ORD-102057,SUP-022,0.872,Europe,Machinery,Road,2024-02-10,2024-02-15,2024-02-15,0,0.45,0.396,0.084,428.8,261.4,256.2,3829.88,0
ORD-102058,SUP-026,0.782,Middle East/Africa,Textiles,Rail,2024-03-27,2024-04-04,2024-04-04,0,0.374,0.318,0.028,496.7,464.6,432.4,2325.76,0
ORD-102059,SUP-010,0.898,North America,FMCG,Sea,2024-04-30,2024-05-22,2024-05-22,0,0.282,0.317,0.17,320.9,353.4,310.4,1973.54,0
ORD-102060,SUP-023,0.548,Middle East/Africa,Automotive Parts,Rail,2023-06-20,2023-06-27,2023-06-28,1,0.453,0.325,0.019,348.7,291.2,311.0,1864.5,0
ORD-102061,SUP-009,0.768,Europe,Automotive Parts,Road,2024-01-18,2024-01-22,2024-01-22,0,0.268,0.205,0.079,498.4,562.6,534.9,2306.49,0
ORD-102062,SUP-012,0.612,Middle East/Africa,FMCG,Road,2023-09-15,2023-09-19,2023-09-19,0,0.183,0.475,0.089,629.0,617.5,652.8,3597.91,0
ORD-102063,SUP-015,0.574,Asia Pacific,Automotive Parts,Road,2023-09-18,2023-09-21,2023-09-21,0,0.218,0.03,0.003,425.7,571.9,613.3,9411.86,0
ORD-102064,SUP-016,0.842,Latin America,Automotive Parts,Sea,2023-08-16,2023-09-07,2023-09-07,0,0.742,0.354,0.269,604.9,451.8,327.4,15784.76,0
ORD-102065,SUP-021,0.656,Europe,Pharma,Rail,2024-05-12,2024-05-20,2024-05-22,2,0.085,0.173,0.076,308.4,353.0,261.3,1399.93,1
ORD-102066,SUP-034,0.576,Asia Pacific,Electronics,Sea,2023-12-12,2024-01-02,2024-01-02,0,0.633,0.124,0.32,547.1,677.7,639.0,20450.31,0
ORD-102067,SUP-038,0.957,Middle East/Africa,Automotive Parts,Sea,2023-08-15,2023-09-05,2023-09-05,0,0.335,0.121,0.078,645.7,324.6,338.8,2070.53,0
ORD-102068,SUP-026,0.782,Asia Pacific,Automotive Parts,Air,2023-12-25,2023-12-30,2023-12-31,1,0.367,0.343,0.027,583.2,416.6,471.2,6451.62,0
ORD-102069,SUP-006,0.63,Latin America,FMCG,Road,2023-08-03,2023-08-08,2023-08-08,0,0.0,0.542,0.031,453.6,617.4,722.4,2657.02,0
ORD-102070,SUP-014,0.805,North America,Textiles,Road,2023-02-20,2023-02-25,2023-02-25,0,0.273,0.138,0.043,485.4,412.9,403.2,2666.56,0
ORD-102071,SUP-029,0.765,Asia Pacific,Machinery,Air,2024-07-16,2024-07-21,2024-07-21,0,0.0,0.0,0.098,636.4,559.8,424.8,4379.78,0
ORD-102072,SUP-034,0.576,Europe,Automotive Parts,Sea,2024-07-05,2024-07-27,2024-07-27,0,0.268,0.058,0.0,837.2,382.9,375.7,5069.75,0
