order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag,demand_variance_pct,inventory_coverage_ratio,composite_risk_score,order_month,order_weekday,risk_tier
ORD-101557,SUP-022,0.872,North America,Machinery,Sea,2024-04-19,2024-05-12,2024-05-28,16,0.379,0.287,0.259,342.8,227.8,209.1,6193.88,1,-8.208955223880604,1.6394069823051172,0.242,4,Friday,Low
ORD-101558,SUP-018,0.727,Europe,Automotive Parts,Road,2023-03-13,2023-03-17,2023-03-17,0,0.246,0.251,0.094,736.8,510.6,525.7,2487.18,0,2.957305131218179,1.4015598249952441,0.235,3,Monday,Low
ORD-101559,SUP-025,0.704,Europe,Machinery,Road,2023-11-03,2023-11-08,2023-11-24,16,0.238,0.051,0.013,648.7,551.6,430.8,10359.93,1,-21.89992748368383,1.505803156917363,0.19,11,Friday,Low
ORD-101560,SUP-014,0.805,Latin America,Automotive Parts,Rail,2023-11-12,2023-11-19,2023-11-19,0,0.017,0.486,0.063,167.1,464.5,489.9,1631.32,0,5.46824542518837,0.34109001837109615,0.189,11,Sunday,Low
ORD-101561,SUP-027,0.793,Asia Pacific,Machinery,Sea,2024-09-14,2024-10-05,2024-10-05,0,0.581,0.243,0.172,719.7,323.2,375.2,3501.06,0,16.08910891089109,1.9181769722814501,0.302,9,Saturday,Low
ORD-101562,SUP-006,0.63,Latin America,Machinery,Road,2024-08-01,2024-08-04,2024-08-04,0,0.266,0.578,0.037,532.2,404.8,403.8,4383.09,0,-0.24703557312252966,1.3179791976225854,0.336,8,Thursday,Medium
ORD-101563,SUP-034,0.576,Asia Pacific,Automotive Parts,Road,2024-08-08,2024-08-11,2024-08-15,4,0.364,0.229,0.059,398.9,368.4,285.0,7029.37,1,-22.638436482084686,1.3996491228070174,0.315,8,Thursday,Low
ORD-101564,SUP-003,0.783,Europe,Machinery,Road,2023-07-14,2023-07-17,2023-07-17,0,0.343,0.062,0.073,717.4,428.6,447.8,1414.13,0,4.479701353243114,1.6020544886109869,0.196,7,Friday,Low
ORD-101565,SUP-026,0.782,Middle East/Africa,Automotive Parts,Road,2024-04-10,2024-04-14,2024-04-14,0,0.194,0.167,0.08,438.5,443.0,416.7,7123.58,0,-5.936794582392779,1.0523158147348213,0.181,4,Wednesday,Low
ORD-101566,SUP-016,0.842,Middle East/Africa,Automotive Parts,Sea,2023-02-22,2023-03-16,2023-03-16,0,0.08,0.424,0.0,187.4,704.5,694.7,4165.99,0,-1.3910574875798374,0.26975672952353535,0.168,2,Wednesday,Low
ORD-101567,SUP-011,0.936,North America,Machinery,Road,2024-01-12,2024-01-17,2024-01-17,0,0.344,0.077,0.01,420.0,324.1,317.4,6046.58,0,-2.0672631903733554,1.3232514177693764,0.128,1,Friday,Low
ORD-101568,SUP-014,0.805,North America,FMCG,Rail,2023-10-24,2023-10-31,2023-11-17,17,0.452,0.174,0.041,437.2,388.7,467.7,5472.07,1,20.324157447903268,0.9347872567885397,0.232,10,Tuesday,Low
ORD-101569,SUP-033,0.8,North America,Pharma,Rail,2024-06-11,2024-06-18,2024-06-18,0,0.295,0.089,0.05,491.0,349.9,301.0,14134.88,0,-13.975421549013998,1.6312292358803986,0.179,6,Tuesday,Low
ORD-101570,SUP-025,0.704,Latin America,Textiles,Air,2024-07-28,2024-08-02,2024-08-02,0,0.301,0.314,0.028,421.0,313.4,386.8,4682.81,0,23.420548819400143,1.0884177869700102,0.261,7,Sunday,Low
ORD-101571,SUP-002,0.788,Latin America,Pharma,Sea,2023-08-05,2023-08-28,2023-08-28,0,0.0,0.171,0.071,682.8,654.4,614.9,3215.22,0,-6.036063569682152,1.1104244592616686,0.13,8,Saturday,Low
ORD-101572,SUP-021,0.656,Middle East/Africa,Machinery,Rail,2024-04-06,2024-04-14,2024-04-14,0,0.109,0.07,0.036,215.8,294.8,291.1,8622.85,0,-1.2550881953866988,0.7413260048093439,0.184,4,Saturday,Low
ORD-101573,SUP-011,0.936,North America,Textiles,Road,2023-01-29,2023-02-02,2023-02-02,0,0.342,0.164,0.038,691.9,547.7,552.8,6703.8,0,0.9311666970969343,1.2516280752532563,0.15,1,Sunday,Low
ORD-101574,SUP-036,0.714,Asia Pacific,Electronics,Road,2024-06-23,2024-06-28,2024-07-02,4,0.327,0.251,0.085,343.3,669.8,687.2,3449.73,1,2.5977903851896227,0.4995634458672875,0.259,6,Sunday,Low
ORD-101575,SUP-022,0.872,Europe,Automotive Parts,Sea,2024-08-04,2024-08-27,2024-09-08,12,0.464,0.171,0.768,656.1,449.3,360.5,8046.0,1,-19.76407745381705,1.81997226074896,0.317,8,Sunday,Low
ORD-101576,SUP-026,0.782,Middle East/Africa,Electronics,Sea,2023-01-19,2023-02-11,2023-02-17,6,0.295,0.517,0.353,598.1,351.6,368.3,1518.62,1,4.749715585893057,1.6239478685853923,0.317,1,Thursday,Low
ORD-101577,SUP-026,0.782,Middle East/Africa,FMCG,Road,2023-01-28,2023-02-02,2023-02-02,0,0.119,0.256,0.068,474.2,394.9,420.7,7478.14,0,6.533299569511272,1.1271690040408842,0.178,1,Saturday,Low
ORD-101578,SUP-021,0.656,North America,Automotive Parts,Road,2024-04-16,2024-04-20,2024-04-20,0,0.267,0.18,0.032,572.7,575.1,615.9,5568.33,0,7.094418362023988,0.9298587433024843,0.245,4,Tuesday,Low
ORD-101579,SUP-023,0.548,Asia Pacific,Machinery,Sea,2024-05-08,2024-05-31,2024-06-02,2,0.086,0.281,0.314,384.5,319.1,387.9,2261.59,1,21.560639298025684,0.9912348543439031,0.306,5,Wednesday,Low
ORD-101580,SUP-029,0.765,Latin America,FMCG,Road,2023-01-08,2023-01-14,2023-01-14,0,0.228,0.385,0.055,579.3,609.9,642.8,4068.52,0,5.394326938842429,0.9012134411947729,0.236,1,Sunday,Low
ORD-101581,SUP-035,0.443,Asia Pacific,Textiles,Sea,2023-09-21,2023-10-11,2023-10-11,0,0.391,0.048,0.141,437.6,340.4,336.5,6881.45,0,-1.1457109283196174,1.300445765230312,0.351,9,Thursday,Medium
ORD-101582,SUP-030,0.76,North America,Electronics,Sea,2023-08-30,2023-09-21,2023-09-21,0,0.46,0.282,0.08,379.9,671.4,855.2,2146.25,0,27.37563300565983,0.444223573433115,0.279,8,Wednesday,Low
ORD-101583,SUP-005,0.967,North America,Machinery,Air,2023-11-19,2023-11-22,2023-11-28,6,0.484,0.0,0.021,379.7,511.8,520.8,2354.12,1,1.7584994138335177,0.7290706605222734,0.137,11,Sunday,Low
ORD-101584,SUP-029,0.762,Asia Pacific,Machinery,Sea,2023-05-19,2023-06-10,2023-06-10,0,0.0,0.313,0.0,763.5,508.5,435.9,3632.7,0,-14.27728613569322,1.7515485203028218,0.158,5,Friday,Low
ORD-101585,SUP-015,0.574,Latin America,Automotive Parts,Rail,2024-02-14,2024-02-23,2024-02-23,0,0.411,0.002,0.085,288.1,366.5,494.9,9275.3,0,35.03410641200545,0.5821378056172964,0.286,2,Wednesday,Low
ORD-101586,SUP-021,0.656,Latin America,Electronics,Road,2024-02-01,2024-02-06,2024-02-06,0,0.37,0.0,0.002,535.2,487.6,571.4,5511.08,0,17.18621821164888,0.9366468323416172,0.23,2,Thursday,Low
ORD-101587,SUP-004,0.652,Latin America,Electronics,Sea,2024-07-31,2024-08-22,2024-08-31,9,0.571,0.319,0.092,509.6,283.0,262.7,2560.94,1,-7.173144876325092,1.9398553483060528,0.36,7,Wednesday,Medium
ORD-101588,SUP-028,0.644,Asia Pacific,FMCG,Sea,2023-10-17,2023-11-06,2023-11-06,0,0.49,0.286,0.355,394.4,239.9,207.6,16020.02,0,-13.463943309712384,1.8998073217726397,0.375,10,Tuesday,Medium
ORD-101589,SUP-028,0.644,Asia Pacific,Textiles,Sea,2023-04-03,2023-04-26,2023-04-26,0,0.16,0.134,0.351,156.4,528.4,488.0,3026.62,0,-7.645722937168807,0.32049180327868854,0.262,4,Monday,Low
ORD-101590,SUP-037,0.757,North America,Pharma,Road,2023-02-03,2023-02-08,2023-02-09,1,0.295,0.196,0.05,492.0,390.7,446.8,16300.76,0,14.3588431021244,1.1011638316920322,0.218,2,Friday,Low
ORD-101591,SUP-021,0.656,Middle East/Africa,Automotive Parts,Road,2023-06-24,2023-06-27,2023-06-27,0,0.086,0.268,0.07,271.4,583.8,484.2,8154.54,0,-17.06063720452209,0.560512185047501,0.223,6,Saturday,Low
ORD-101592,SUP-027,0.793,North America,Pharma,Road,2023-08-10,2023-08-14,2023-08-14,0,0.024,0.174,0.004,602.6,325.3,375.4,6035.2,0,15.401168152474629,1.6052210974960044,0.124,8,Thursday,Low
ORD-101593,SUP-014,0.805,North America,Machinery,Rail,2023-01-18,2023-01-24,2023-01-24,0,0.548,0.432,0.015,668.1,345.7,389.2,4095.73,0,12.583164593578248,1.7165981500513876,0.304,1,Wednesday,Low
ORD-101594,SUP-038,0.957,North America,Automotive Parts,Air,2024-06-07,2024-06-10,2024-06-10,0,0.356,0.211,0.062,347.0,258.7,230.6,6492.59,0,-10.862002319288749,1.504770164787511,0.158,6,Friday,Low
ORD-101595,SUP-013,0.8,Middle East/Africa,Electronics,Sea,2023-01-20,2023-02-09,2023-02-09,0,0.188,0.35,0.287,433.1,405.8,418.2,4826.48,0,3.0556924593395705,1.0356288857006217,0.24,1,Friday,Low
ORD-101596,SUP-030,0.76,North America,Machinery,Road,2023-09-25,2023-09-30,2023-10-01,1,0.065,0.102,0.077,350.9,617.4,633.2,4235.01,0,2.559118885649509,0.5541692987997472,0.144,9,Monday,Low
ORD-101597,SUP-025,0.704,Middle East/Africa,Machinery,Air,2024-01-13,2024-01-15,2024-01-15,0,0.13,0.224,0.065,694.7,412.5,423.7,3307.35,0,2.7151515151515127,1.6396034930375267,0.205,1,Saturday,Low
ORD-101598,SUP-028,0.644,North America,Automotive Parts,Rail,2023-02-07,2023-02-14,2023-02-18,4,0.359,0.107,0.082,559.4,567.7,611.7,6834.21,1,7.750572485467676,0.9145005721759031,0.266,2,Tuesday,Low
ORD-101599,SUP-016,0.842,Latin America,Automotive Parts,Road,2023-04-19,2023-04-25,2023-04-26,1,0.159,0.129,0.081,581.3,405.8,422.6,6012.38,0,4.139970428782655,1.3755324183625175,0.141,4,Wednesday,Low
ORD-101600,SUP-032,0.702,Europe,FMCG,Rail,2023-04-11,2023-04-19,2023-04-22,3,0.4,0.243,0.077,861.2,531.2,457.8,5100.54,1,-13.817771084337355,1.8811708169506336,0.279,4,Tuesday,Low
ORD-101601,SUP-031,0.712,Europe,FMCG,Air,2023-08-15,2023-08-20,2023-08-20,0,0.479,0.035,0.009,526.3,545.8,640.6,3157.34,0,17.368999633565423,0.8215735248204807,0.243,8,Tuesday,Low
ORD-101602,SUP-039,0.777,Europe,Textiles,Rail,2023-03-19,2023-03-26,2023-04-01,6,0.107,0.226,0.088,478.1,431.9,467.6,2767.02,1,8.265802269043771,1.0224550898203593,0.174,3,Sunday,Low
ORD-101603,SUP-040,0.607,Asia Pacific,FMCG,Rail,2023-05-25,2023-06-03,2023-06-03,0,0.142,0.451,0.074,441.8,295.1,275.2,8567.34,0,-6.743476787529662,1.6053779069767442,0.294,5,Thursday,Low
ORD-101604,SUP-028,0.644,North America,Automotive Parts,Road,2024-06-07,2024-06-11,2024-06-11,0,0.472,0.245,0.045,405.5,502.7,499.6,5001.35,0,-0.6166699820966711,0.8116493194555644,0.316,6,Friday,Low
ORD-101605,SUP-040,0.607,Latin America,Automotive Parts,Rail,2024-04-29,2024-05-06,2024-05-06,0,0.395,0.442,0.067,412.2,497.1,543.8,4749.68,0,9.394488030577335,0.7579992644354543,0.354,4,Monday,Medium
ORD-101606,SUP-015,0.574,North America,FMCG,Sea,2023-12-07,2023-12-29,2024-01-11,13,0.028,0.181,0.481,510.3,562.7,512.7,3039.64,1,-8.88572951839346,0.9953188999414861,0.286,12,Thursday,Low
ORD-101607,SUP-039,0.777,Middle East/Africa,Electronics,Air,2023-12-29,2023-12-31,2023-12-31,0,0.613,0.195,0.052,486.1,274.5,278.0,3570.25,0,1.2750455373406193,1.7485611510791368,0.289,12,Friday,Low
ORD-101608,SUP-031,0.712,Europe,Pharma,Sea,2024-09-25,2024-10-15,2024-10-15,0,0.0,0.0,0.226,241.0,641.9,680.6,7826.07,0,6.028976476086625,0.3540993241257714,0.149,9,Wednesday,Low
ORD-101609,SUP-038,0.957,Latin America,Automotive Parts,Sea,2023-08-01,2023-08-22,2023-08-22,0,0.0,0.062,0.277,572.2,600.9,554.5,10418.78,0,-7.72175070727242,1.0319206492335438,0.071,8,Tuesday,Low
ORD-101610,SUP-039,0.777,Europe,Textiles,Rail,2024-03-22,2024-03-28,2024-03-28,0,0.351,0.125,0.086,309.1,523.6,479.5,10784.38,0,-8.422459893048133,0.6446298227320125,0.215,3,Friday,Low
ORD-101611,SUP-032,0.702,Middle East/Africa,Electronics,Road,2024-08-29,2024-09-03,2024-09-03,0,0.503,0.007,0.074,418.6,658.6,521.9,5726.11,0,-20.756149407834805,0.8020693619467332,0.257,8,Thursday,Low
ORD-101612,SUP-017,0.619,Europe,Pharma,Air,2023-06-29,2023-07-03,2023-07-03,0,0.293,0.106,0.032,610.2,532.2,512.7,12712.88,0,-3.6640360766629083,1.190169689877121,0.252,6,Thursday,Low
ORD-101613,SUP-027,0.793,Europe,Electronics,Air,2023-01-15,2023-01-20,2023-01-20,0,0.036,0.23,0.045,502.0,244.3,253.2,4341.65,0,3.6430618092509115,1.9826224328593998,0.145,1,Sunday,Low
ORD-101614,SUP-007,0.877,Latin America,Pharma,Sea,2023-11-02,2023-11-23,2023-11-23,0,0.299,0.084,0.178,273.0,480.3,483.8,8338.28,0,0.7287112221528211,0.5642827614716825,0.167,11,Thursday,Low
ORD-101615,SUP-031,0.712,Latin America,FMCG,Rail,2024-07-16,2024-07-25,2024-07-25,0,0.259,0.124,0.009,291.7,555.0,459.3,8471.02,0,-17.243243243243242,0.6350968865665142,0.206,7,Tuesday,Low
ORD-101616,SUP-008,0.711,Europe,Automotive Parts,Road,2024-08-01,2024-08-04,2024-08-05,1,0.331,0.02,0.027,558.6,278.1,237.1,3226.66,0,-14.742898238043878,2.35596794601434,0.206,8,Thursday,Low
ORD-101617,SUP-001,0.823,Middle East/Africa,Pharma,Road,2023-09-17,2023-09-23,2023-09-28,5,0.145,0.415,0.072,513.7,533.4,600.0,2977.44,1,12.485939257592806,0.8561666666666667,0.201,9,Sunday,Low
ORD-101618,SUP-037,0.757,North America,Machinery,Road,2024-03-12,2024-03-15,2024-03-15,0,0.306,0.041,0.034,454.5,196.1,208.5,3916.52,0,6.323304436511987,2.179856115107914,0.187,3,Tuesday,Low
ORD-101619,SUP-016,0.842,Europe,Textiles,Road,2024-09-16,2024-09-21,2024-09-21,0,0.221,0.211,0.096,427.3,226.8,260.5,7889.81,0,14.858906525573188,1.6403071017274473,0.175,9,Monday,Low
ORD-101620,SUP-040,0.607,North America,Machinery,Road,2023-01-07,2023-01-12,2023-01-12,0,0.455,0.122,0.015,572.6,464.9,406.2,6487.97,0,-12.626371262637123,1.4096504185130478,0.298,1,Saturday,Low
ORD-101621,SUP-013,0.8,Europe,Textiles,Road,2023-02-14,2023-02-19,2023-02-28,9,0.244,0.147,0.041,578.8,608.3,842.3,4882.15,1,38.46786125267138,0.6871660928410305,0.177,2,Tuesday,Low
ORD-101622,SUP-034,0.576,Europe,Automotive Parts,Road,2023-01-14,2023-01-19,2023-01-19,0,0.523,0.237,0.039,456.0,451.2,405.1,4048.27,0,-10.217198581560275,1.1256479881510737,0.354,1,Saturday,Medium
ORD-101623,SUP-010,0.898,Europe,FMCG,Rail,2023-05-17,2023-05-25,2023-05-25,0,0.66,0.004,0.064,599.0,398.8,433.8,7100.16,0,8.776328986960882,1.3808206546795758,0.216,5,Wednesday,Low
ORD-101624,SUP-033,0.8,Latin America,Machinery,Road,2024-09-15,2024-09-20,2024-09-20,0,0.229,0.181,0.037,454.6,451.4,514.2,6021.85,0,13.912272928666386,0.8840917930766239,0.179,9,Sunday,Low
ORD-101625,SUP-008,0.711,Europe,FMCG,Rail,2023-03-22,2023-03-29,2023-03-30,1,0.414,0.0,0.012,741.3,130.7,127.4,4916.34,0,-2.5248661055852972,5.818681318681318,0.221,3,Wednesday,Low
ORD-101626,SUP-009,0.768,Middle East/Africa,Textiles,Sea,2024-06-24,2024-07-14,2024-07-15,1,0.416,0.281,0.166,307.7,270.8,311.7,4799.99,0,15.103397341211217,0.9871671478986205,0.278,6,Monday,Low
ORD-101627,SUP-036,0.714,Europe,Electronics,Air,2024-03-01,2024-03-05,2024-03-05,0,0.553,0.289,0.099,428.8,458.7,527.0,11005.1,0,14.889906256812734,0.8136622390891841,0.325,3,Friday,Low
ORD-101628,SUP-031,0.712,North America,FMCG,Road,2024-03-13,2024-03-16,2024-03-31,15,0.588,0.141,0.075,688.6,361.9,275.3,11667.89,1,-23.929262227134558,2.5012713403559754,0.302,3,Wednesday,Low
ORD-101629,SUP-018,0.727,Europe,Pharma,Sea,2024-09-15,2024-10-07,2024-10-08,1,0.295,0.168,0.0,588.8,705.8,737.5,2932.97,0,4.4913573250212595,0.7983728813559321,0.217,9,Sunday,Low
ORD-101630,SUP-005,0.967,Europe,Electronics,Road,2024-01-12,2024-01-16,2024-01-16,0,0.427,0.31,0.036,525.6,423.5,527.9,1949.05,0,24.651711924439194,0.9956431142261792,0.187,1,Friday,Low
ORD-101631,SUP-014,0.805,Latin America,Textiles,Road,2024-06-17,2024-06-21,2024-06-21,0,0.0,0.213,0.028,708.8,501.0,420.2,1485.35,0,-16.127744510978044,1.686815801999048,0.125,6,Monday,Low
ORD-101632,SUP-035,0.443,Asia Pacific,Automotive Parts,Road,2023-08-15,2023-08-19,2023-08-19,0,0.395,0.114,0.013,449.2,244.3,251.8,3234.84,0,3.069995906672124,1.78395552025417,0.346,8,Tuesday,Medium
ORD-101633,SUP-007,0.877,Europe,Machinery,Sea,2024-09-17,2024-10-09,2024-10-09,0,0.295,0.203,0.627,224.5,325.4,272.6,6449.04,0,-16.22618315918868,0.8235509904622156,0.258,9,Tuesday,Low
ORD-101634,SUP-002,0.788,North America,Textiles,Rail,2023-03-04,2023-03-10,2023-03-10,0,0.384,0.13,0.058,383.5,395.4,459.9,3048.4,0,16.31259484066768,0.8338769297673407,0.215,3,Saturday,Low
ORD-101635,SUP-013,0.8,Latin America,Machinery,Sea,2023-04-16,2023-05-07,2023-05-07,0,0.531,0.284,0.662,644.8,401.3,340.0,2830.44,0,-15.275355095938203,1.896470588235294,0.369,4,Sunday,Medium
ORD-101636,SUP-010,0.898,Middle East/Africa,Automotive Parts,Sea,2023-06-02,2023-06-24,2023-06-27,3,0.523,0.141,0.247,623.9,358.2,434.8,5174.7,1,21.38470128419878,1.4349126034958601,0.237,6,Friday,Low
ORD-101637,SUP-033,0.8,Latin America,FMCG,Rail,2023-10-06,2023-10-13,2023-10-13,0,0.224,0.144,0.097,287.0,661.2,667.7,4516.18,0,0.983061101028433,0.4298337576756028,0.179,10,Friday,Low
ORD-101638,SUP-021,0.656,Middle East/Africa,Machinery,Road,2024-06-17,2024-06-20,2024-06-22,2,0.04,0.349,0.041,385.4,433.6,347.2,8660.18,0,-19.92619926199263,1.1100230414746544,0.224,6,Monday,Low
ORD-101639,SUP-028,0.644,Middle East/Africa,Textiles,Sea,2023-05-24,2023-06-16,2023-06-16,0,0.295,0.163,0.539,664.5,534.1,522.4,3208.83,0,-2.190601011046629,1.2720137825421134,0.33,5,Wednesday,Low
ORD-101640,SUP-038,0.957,Asia Pacific,Machinery,Road,2023-06-19,2023-06-22,2023-06-23,1,0.272,0.273,0.017,362.0,354.4,255.0,7409.82,0,-28.047404063205413,1.419607843137255,0.142,6,Monday,Low
ORD-101641,SUP-033,0.8,Latin America,Automotive Parts,Road,2023-12-14,2023-12-17,2023-12-17,0,0.12,0.276,0.016,483.3,381.8,379.3,4321.91,0,-0.6547930853850182,1.274189296071711,0.168,12,Thursday,Low
ORD-101642,SUP-012,0.612,Asia Pacific,Automotive Parts,Road,2023-06-23,2023-06-28,2023-06-28,0,0.146,0.462,0.009,291.5,609.7,534.4,6347.8,0,-12.350336230933257,0.5454715568862276,0.285,6,Friday,Low
ORD-101643,SUP-036,0.714,Middle East/Africa,Textiles,Road,2024-01-16,2024-01-22,2024-01-22,0,0.129,0.293,0.065,553.8,454.2,433.5,2847.53,0,-4.557463672391015,1.277508650519031,0.215,1,Tuesday,Low
ORD-101644,SUP-015,0.574,Europe,FMCG,Rail,2023-04-23,2023-05-01,2023-05-01,0,0.249,0.197,0.021,453.7,592.2,479.3,5817.35,0,-19.064505234718006,0.9465887752973086,0.275,4,Sunday,Low
ORD-101645,SUP-027,0.793,Europe,Machinery,Sea,2024-03-25,2024-04-14,2024-04-25,11,0.381,0.064,0.398,308.6,374.7,408.5,2850.61,1,9.020549773151858,0.7554467564259486,0.251,3,Monday,Low
ORD-101646,SUP-038,0.957,Asia Pacific,FMCG,Road,2023-12-14,2023-12-20,2023-12-20,0,0.226,0.281,0.036,683.3,355.8,429.8,12586.68,0,20.798201236649803,1.589809213587715,0.135,12,Thursday,Low
ORD-101647,SUP-028,0.644,Asia Pacific,Electronics,Rail,2024-08-30,2024-09-05,2024-09-05,0,0.243,0.215,0.075,483.9,585.5,550.0,3867.13,0,-6.063193851409053,0.8798181818181817,0.257,8,Friday,Low
ORD-101648,SUP-016,0.842,Asia Pacific,Automotive Parts,Rail,2023-02-07,2023-02-16,2023-02-21,5,0.513,0.224,0.055,386.9,637.2,721.1,6157.77,1,13.16698053986189,0.5365413950908334,0.245,2,Tuesday,Low
ORD-101649,SUP-017,0.619,Latin America,Automotive Parts,Road,2024-09-11,2024-09-14,2024-09-15,1,0.388,0.328,0.006,693.4,448.7,446.2,9272.58,0,-0.5571651437486072,1.554011653966831,0.316,9,Wednesday,Low
ORD-101650,SUP-014,0.805,Latin America,Machinery,Road,2023-04-23,2023-04-28,2023-04-28,0,0.414,0.406,0.015,681.9,626.9,626.7,3910.42,0,-0.03190301483489102,1.0880804212541886,0.265,4,Sunday,Low
ORD-101651,SUP-022,0.872,Europe,Textiles,Air,2024-09-09,2024-09-14,2024-09-14,0,0.241,0.28,0.094,778.4,469.7,529.2,4521.39,0,12.667660208643827,1.4708994708994707,0.182,9,Monday,Low
ORD-101652,SUP-021,0.656,North America,Pharma,Road,2023-12-24,2023-12-28,2024-01-04,7,0.392,0.172,0.029,347.5,435.8,526.4,7809.7,1,20.78935291418081,0.6601443768996961,0.274,12,Sunday,Low
ORD-101653,SUP-019,0.75,Asia Pacific,Textiles,Road,2023-08-14,2023-08-19,2023-08-28,9,0.442,0.16,0.056,507.3,605.7,482.5,4812.15,1,-20.340102360904744,1.05139896373057,0.251,8,Monday,Low
ORD-101654,SUP-028,0.644,Asia Pacific,Electronics,Road,2023-03-16,2023-03-20,2023-03-24,4,0.353,0.228,0.052,746.2,358.5,416.4,2039.03,1,16.150627615062753,1.7920268972142173,0.284,3,Thursday,Low
ORD-101655,SUP-021,0.656,Europe,Automotive Parts,Sea,2023-08-02,2023-08-24,2023-08-24,0,0.726,0.293,0.0,485.8,358.6,436.3,7344.74,0,21.6675962074735,1.1134540453816182,0.378,8,Wednesday,Medium
ORD-101656,SUP-033,0.8,Latin America,Automotive Parts,Sea,2024-06-26,2024-07-16,2024-07-16,0,0.022,0.132,0.039,787.7,551.0,470.2,6108.38,0,-14.664246823956445,1.6752445767758402,0.118,6,Wednesday,Low
ORD-101657,SUP-026,0.782,Middle East/Africa,FMCG,Road,2024-09-18,2024-09-24,2024-09-26,2,0.271,0.301,0.038,260.4,317.4,334.2,6276.45,1,5.293005671077509,0.7791741472172351,0.221,9,Wednesday,Low
ORD-101658,SUP-022,0.872,Latin America,Machinery,Sea,2024-07-30,2024-08-21,2024-08-21,0,0.313,0.071,0.442,290.1,577.7,390.9,2027.57,0,-32.33512203565866,0.7421335379892556,0.21,7,Tuesday,Low
ORD-101659,SUP-020,0.762,Asia Pacific,Automotive Parts,Air,2023-03-07,2023-03-12,2023-03-12,0,0.364,0.0,0.077,573.3,538.4,584.9,5318.79,0,8.63670133729569,0.9801675500085484,0.198,3,Tuesday,Low
ORD-101660,SUP-032,0.702,Latin America,Textiles,Rail,2023-07-13,2023-07-21,2023-07-21,0,0.468,0.478,0.034,337.5,250.3,288.8,2384.86,0,15.381542149420694,1.1686288088642658,0.337,7,Thursday,Medium
ORD-101661,SUP-030,0.76,Middle East/Africa,Pharma,Road,2023-12-06,2023-12-12,2023-12-13,1,0.602,0.239,0.04,710.7,649.8,688.1,5125.15,0,5.894121268082498,1.0328440633628833,0.3,12,Wednesday,Low
ORD-101662,SUP-020,0.762,Latin America,Automotive Parts,Sea,2023-07-08,2023-07-31,2023-08-01,1,0.252,0.266,0.219,529.5,640.5,603.6,1746.82,0,-5.761124121779856,0.8772365805168986,0.244,7,Saturday,Low
ORD-101663,SUP-023,0.548,Latin America,FMCG,Sea,2023-01-02,2023-01-25,2023-01-30,5,0.375,0.258,0.414,438.1,398.8,463.2,4774.58,1,16.14844533600802,0.945811744386874,0.388,1,Monday,Medium
ORD-101664,SUP-028,0.644,Europe,Pharma,Road,2024-01-28,2024-02-01,2024-02-02,1,0.443,0.125,0.019,872.5,584.1,452.0,3419.87,0,-22.615990412600585,1.9303097345132743,0.281,1,Sunday,Low
ORD-101665,SUP-001,0.823,Asia Pacific,FMCG,Sea,2023-11-21,2023-12-11,2023-12-12,1,0.0,0.12,0.001,510.8,410.9,373.6,13270.65,0,-9.077634460939391,1.367237687366167,0.095,11,Tuesday,Low
ORD-101666,SUP-008,0.711,Asia Pacific,Electronics,Sea,2023-05-30,2023-06-21,2023-06-21,0,0.7,0.274,0.548,383.0,399.7,414.5,5695.85,0,3.702777082812112,0.9240048250904704,0.428,5,Tuesday,Medium
ORD-101667,SUP-015,0.574,Latin America,Textiles,Rail,2024-09-18,2024-09-27,2024-10-05,8,0.407,0.257,0.026,695.5,667.5,673.7,2726.64,1,0.9288389513108681,1.0323586165949235,0.327,9,Wednesday,Low
ORD-101668,SUP-029,0.765,Middle East/Africa,FMCG,Road,2024-05-12,2024-05-18,2024-05-20,2,0.001,0.011,0.045,464.9,350.3,350.4,9177.66,0,0.028546959748777013,1.326769406392694,0.103,5,Sunday,Low
ORD-101669,SUP-027,0.793,Middle East/Africa,Automotive Parts,Air,2023-03-19,2023-03-24,2023-03-26,2,0.253,0.108,0.019,793.0,483.8,638.1,3067.74,0,31.89334435717239,1.2427519197617927,0.17,3,Sunday,Low
ORD-101670,SUP-037,0.757,North America,Electronics,Road,2023-02-17,2023-02-21,2023-02-21,0,0.382,0.115,0.032,622.2,344.8,298.1,10803.83,0,-13.54408352668213,2.087219054008722,0.22,2,Friday,Low
ORD-101671,SUP-028,0.644,North America,Electronics,Road,2023-10-28,2023-11-01,2023-11-01,0,0.206,0.374,0.047,622.3,500.1,569.7,3490.2,0,13.917216556688667,1.0923292961207651,0.276,10,Saturday,Low
ORD-101672,SUP-018,0.727,Middle East/Africa,Automotive Parts,Road,2023-05-27,2023-05-30,2023-06-01,2,0.519,0.0,0.027,419.0,346.1,329.2,9258.79,0,-4.8829817971684575,1.2727825030376672,0.243,5,Saturday,Low
ORD-101673,SUP-033,0.8,Middle East/Africa,Automotive Parts,Road,2023-11-09,2023-11-12,2023-11-12,0,0.544,0.329,0.047,323.2,520.9,560.8,4744.25,0,7.65981954309848,0.5763195435092725,0.289,11,Thursday,Low
